OBJECTID;weight;node_id;nps_dn;p_max
3726;1440000.000000000000000;GS-2492;300;16
3727;1440000.000000000000000;GS-2873;300;16
3728;1440000.000000000000000;GS-2874;300;16
3729;4000000.000000000000000;GS-2875;400;25
3730;4000000.000000000000000;GS-2876;400;25
3731;10880000.000000000000000;GS-2877;400;68
3732;1440000.000000000000000;GS-2866;300;16
3733;10880000.000000000000000;GS-2867;400;68
3734;1440000.000000000000000;GS-2868;300;16
3735;1440000.000000000000000;GS-2869;300;16
3736;1440000.000000000000000;GS-3345;300;16
3737;1440000.000000000000000;GS-3346;300;16
3738;1170000.000000000000000;GS-3140;300;13
3739;55080000.000000000000000;GS-3198;900;68
3740;1000000.000000000000000;GS-2940;250;16
3741;1000000.000000000000000;GS-2941;250;16
3742;2187500.000000000000000;GS-2942;250;35
3743;3069504.000000000000000;GS-3784;219;64
3744;3150000.000000000000000;GS-2943;300;35
3745;6718464.000000000000000;GS-3876;324;64
3746;2187500.000000000000000;GS-3354;250;35
3747;2187500.000000000000000;GS-3353;250;35
3748;3600000.000000000000000;GS-3275;300;40
3749;3600000.000000000000000;GS-2717;300;40
3750;3600000.000000000000000;GS-3357;300;40
3751;3600000.000000000000000;GS-7327;300;40
3752;3600000.000000000000000;GS-2720;300;40
3753;11200000.000000000000000;GS-2721;400;70
3754;1440000.000000000000000;GS-3069;300;16
3755;1440000.000000000000000;GS-3070;300;16
3756;2560000.000000000000000;GS-3064;400;16
3757;900000.000000000000000;GS-3065;300;10
3758;900000.000000000000000;GS-3066;300;10
3759;60000.000000000000000;GS-3067;100;6
3760;1440000.000000000000000;GS-3071;300;16
3761;2560000.000000000000000;GS-3380;400;16
3762;360000.000000000000000;GS-3381;150;16
3763;2560000.000000000000000;GS-3062;400;16
3764;1440000.000000000000000;GS-3063;300;16
3765;360000.000000000000000;GS-3068;150;16
3766;800000.000000000000000;GS-2613;200;20
3767;9800000.000000000000000;GS-2792;700;20
3768;1000000.000000000000000;GS-3250;250;16
3769;28730000.000000000000000;GS-3384;650;68
3770;28730000.000000000000000;GS-2758;650;68
3771;28730000.000000000000000;GS-2759;650;68
3772;1170000.000000000000000;GS-2761;300;13
3773;2560000.000000000000000;GS-2843;400;16
3774;6300000.000000000000000;GS-2769;300;70
3775;1170000.000000000000000;GS-3323;300;13
3776;28730000.000000000000000;GS-2317;650;68
3777;1440000.000000000000000;GS-2766;400;9
3778;4250000.000000000000000;GS-2767;250;68
3779;1440000.000000000000000;GS-2768;400;9
3780;1170000.000000000000000;GS-2763;300;13
3781;2080000.000000000000000;GS-2764;400;13
3782;1440000.000000000000000;GS-2760;300;16
3783;375000.000000000000000;GS-2762;250;6
3784;1170000.000000000000000;GS-2765;300;13
3785;1170000.000000000000000;GS-3322;300;13
3786;4250000.000000000000000;GS-3321;250;68
3787;640000.000000000000000;GS-2077;400;4
3788;1440000.000000000000000;GS-2240;300;16
3789;1440000.000000000000000;GS-3343;300;16
3790;1440000.000000000000000;GS-2928;300;16
3791;1440000.000000000000000;GS-1704;300;16
3792;1170000.000000000000000;GS-3342;300;13
3793;520000.000000000000000;GS-3139;200;13
3794;520000.000000000000000;GS-2238;200;13
3795;1562500.000000000000000;GS-1681;250;25
3796;1440000.000000000000000;GS-2497;300;16
3797;520000.000000000000000;GS-2237;200;13
3798;1562500.000000000000000;GS-1680;250;25
3799;1170000.000000000000000;GS-1682;300;13
3800;13366336.000000000000000;GS-3823;457;64
3801;4769856.000000000000000;GS-3815;273;64
3802;10549504.000000000000000;GS-3818;406;64
3803;13366336.000000000000000;GS-3822;457;64
3804;3069504.000000000000000;GS-3802;219;64
3805;10549504.000000000000000;GS-3817;406;64
3806;23814400.000000000000000;GS-7316;610;64
3807;540000.000000000000000;GS-3467;300;6
3808;4680000.000000000000000;GS-2999;600;13
3809;540000.000000000000000;GS-3000;300;6
3810;640000.000000000000000;GS-3002;400;4
3811;60000.000000000000000;GS-3003;100;6
3812;640000.000000000000000;GS-3371;400;4
3813;540000.000000000000000;GS-3362;300;6
3814;6120000.000000000000000;GS-3363;300;68
3815;540000.000000000000000;GS-3364;300;6
3816;540000.000000000000000;GS-3466;300;6
3817;6120000.000000000000000;GS-3468;300;68
3818;640000.000000000000000;GS-3469;400;4
3819;6120000.000000000000000;GS-3360;300;68
3820;540000.000000000000000;GS-3361;300;6
3821;6120000.000000000000000;GS-3464;300;68
3822;640000.000000000000000;GS-3465;400;4
3823;4250000.000000000000000;GS-3366;250;68
3824;640000.000000000000000;GS-3367;400;4
3825;640000.000000000000000;GS-3368;400;4
3826;6120000.000000000000000;GS-2992;300;68
3827;640000.000000000000000;GS-2993;400;4
3828;540000.000000000000000;GS-2994;300;6
3829;640000.000000000000000;GS-3004;400;4
3830;640000.000000000000000;GS-3005;400;4
3831;240000.000000000000000;GS-3001;200;6
3832;540000.000000000000000;GS-3359;300;6
3833;640000.000000000000000;GS-3369;400;4
3834;540000.000000000000000;GS-3370;300;6
3835;540000.000000000000000;GS-2995;300;6
3836;540000.000000000000000;GS-2996;300;6
3837;60000.000000000000000;GS-2997;100;6
3838;60000.000000000000000;GS-2998;100;6
3839;24480000.000000000000000;GS-0564;600;68
3840;24480000.000000000000000;GS-3095;600;68
3841;24480000.000000000000000;GS-2473;600;68
3842;4410000.000000000000000;GS-2472;300;49
3843;4410000.000000000000000;GS-2474;300;49
3844;6120000.000000000000000;GS-3293;300;68
3845;6120000.000000000000000;GS-3385;300;68
3846;12500000.000000000000000;GS-0552;500;50
3847;12500000.000000000000000;GS-0555;500;50
3848;6120000.000000000000000;GS-3292;300;68
3849;6120000.000000000000000;GS-3294;300;68
3850;6030000.000000000000000;GS-3295;300;67
3851;12500000.000000000000000;GS-2097;500;50
3852;6030000.000000000000000;GS-2098;300;67
3853;2560000.000000000000000;GS-3290;400;16
3854;4500000.000000000000000;GS-3291;300;50
3855;4500000.000000000000000;GS-2169;300;50
3856;6120000.000000000000000;GS-2173;300;68
3857;3250000.000000000000000;GS-7328;500;13
3858;5120000.000000000000000;GS-7329;800;8
3859;17500000.000000000000000;GS-3310;500;70
3860;5250000.000000000000000;GS-2628;500;21
3861;17500000.000000000000000;GS-2629;500;70
3862;2500000.000000000000000;GS-2625;500;10
3863;5250000.000000000000000;GS-2626;500;21
3864;5250000.000000000000000;GS-2627;500;21
3865;17500000.000000000000000;GS-3195;500;70
3866;520000.000000000000000;GS-2933;200;13
3867;4500000.000000000000000;GS-2575;300;50
3868;4500000.000000000000000;GS-2576;300;50
3869;4500000.000000000000000;GS-2456;300;50
3870;4500000.000000000000000;GS-2457;300;50
3871;292500.000000000000000;GS-2369;150;13
3872;292500.000000000000000;GS-2577;150;13
3873;292500.000000000000000;GS-2368;150;13
3874;4500000.000000000000000;GS-2806;300;50
3875;2000000.000000000000000;GS-2663;200;50
3876;2760000.000000000000000;GS-2585;200;69
3877;10880000.000000000000000;GS-2586;400;68
3878;10880000.000000000000000;GS-2582;400;68
3879;2000000.000000000000000;GS-2583;200;50
3880;2760000.000000000000000;GS-2584;200;69
3881;2000000.000000000000000;GS-3127;200;50
3882;2760000.000000000000000;GS-2805;200;69
3883;2760000.000000000000000;GS-2588;200;69
3884;2000000.000000000000000;GS-3335;200;50
3885;10880000.000000000000000;GS-2673;400;68
3886;4500000.000000000000000;GS-2458;300;50
3887;4500000.000000000000000;GS-2664;300;50
3888;2000000.000000000000000;GS-2587;200;50
3889;2000000.000000000000000;GS-2665;200;50
3890;2800000.000000000000000;GS-3304;200;70
3891;6300000.000000000000000;GS-3014;300;70
3892;810000.000000000000000;GS-3015;150;36
3893;1575000.000000000000000;GS-3016;150;70
3894;16000000.000000000000000;GS-3017;400;100
3895;2800000.000000000000000;GS-3018;200;70
3896;3360000.000000000000000;GS-3248;400;21
3897;3360000.000000000000000;GS-7330;400;21
3898;3360000.000000000000000;GS-2415;400;21
3899;3360000.000000000000000;GS-3282;400;21
3900;3360000.000000000000000;GS-2416;400;21
3901;2800000.000000000000000;GS-4171;200;70
3902;2800000.000000000000000;GS-4172;200;70
3903;2800000.000000000000000;GS-4173;200;70
3904;2800000.000000000000000;GS-4174;200;70
3905;2800000.000000000000000;GS-4175;200;70
3906;4375000.000000000000000;GS-4176;250;70
3907;18000000.000000000000000;GS-2414;600;50
3908;3360000.000000000000000;GS-2405;400;21
3909;18000000.000000000000000;GS-2406;600;50
3910;3360000.000000000000000;GS-2407;400;21
3911;18000000.000000000000000;GS-7083;600;50
3912;3360000.000000000000000;GS-2408;400;21
3913;3360000.000000000000000;GS-2409;400;21
3914;3360000.000000000000000;GS-2410;400;21
3915;18000000.000000000000000;GS-2411;600;50
3916;3360000.000000000000000;GS-2412;400;21
3917;23814400.000000000000000;GS-3826;610;64
3918;11200000.000000000000000;GS-7309;400;70
3919;1575000.000000000000000;GS-7078;150;70
3920;17500000.000000000000000;GS-7079;500;70
3921;700000.000000000000000;GS-4204;100;70
3922;13366336.000000000000000;GS-3813;457;64
3923;13366336.000000000000000;GS-3825;457;64
3924;10880000.000000000000000;GS-2946;400;68
3925;4410000.000000000000000;GS-3352;300;49
3926;10880000.000000000000000;GS-2945;400;68
3927;11200000.000000000000000;GS-0587;400;70
3928;14619430.000000000000000;GS-3788;457;70
3929;11200000.000000000000000;GS-2326;400;70
3930;2250000.000000000000000;GS-2228;300;25
3931;4000000.000000000000000;GS-2229;500;16
3932;800000.000000000000000;GS-2745;400;5
3933;800000.000000000000000;GS-2746;400;5
3934;97920000.000000000000000;GS-2747;1200;68
3935;4000000.000000000000000;GS-2748;500;16
3936;11200000.000000000000000;GS-3255;400;70
3937;12250000.000000000000000;GS-2734;700;25
3938;800000.000000000000000;GS-2735;400;5
3939;97920000.000000000000000;GS-2736;1200;68
3940;8330000.000000000000000;GS-2737;350;68
3941;3600000.000000000000000;GS-2739;300;40
3942;625000.000000000000000;GS-2741;250;10
3943;4000000.000000000000000;GS-1796;400;25
3944;8330000.000000000000000;GS-1513;350;68
3945;4000000.000000000000000;GS-1516;400;25
3946;2250000.000000000000000;GS-1517;300;25
3947;3600000.000000000000000;GS-1518;300;40
3948;4000000.000000000000000;GS-1519;500;16
3949;360000.000000000000000;GS-1524;150;16
3950;2250000.000000000000000;GS-1514;300;25
3951;625000.000000000000000;GS-1515;250;10
3952;2250000.000000000000000;GS-1520;300;25
3953;360000.000000000000000;GS-1523;150;16
3954;11200000.000000000000000;GS-2740;400;70
3955;97920000.000000000000000;GS-3326;1200;68
3956;4000000.000000000000000;GS-2738;500;16
3957;8330000.000000000000000;GS-2742;350;68
3958;8330000.000000000000000;GS-2743;350;68
3959;2250000.000000000000000;GS-7092;300;25
3960;800000.000000000000000;GS-2750;400;5
3961;4000000.000000000000000;GS-2749;500;16
3962;11200000.000000000000000;GS-2751;400;70
3963;97920000.000000000000000;GS-2752;1200;68
3964;1562500.000000000000000;GS-1799;250;25
3965;2500000.000000000000000;GS-2230;250;40
3966;360000.000000000000000;GS-1699;150;16
3967;8330000.000000000000000;GS-1794;350;68
3968;2000000.000000000000000;GS-1795;500;8
3969;5000000.000000000000000;GS-1511;500;20
3970;4000000.000000000000000;GS-1512;400;25
3971;2250000.000000000000000;GS-2327;300;25
3972;7840000.000000000000000;GS-2726;400;49
3973;1000000.000000000000000;GS-1509;200;25
3974;1000000.000000000000000;GS-1257;200;25
3975;1000000.000000000000000;GS-2100;200;25
3976;1000000.000000000000000;GS-1259;200;25
3977;1000000.000000000000000;GS-2101;200;25
3978;1000000.000000000000000;GS-1252;200;25
3979;1000000.000000000000000;GS-1253;200;25
3980;1562500.000000000000000;GS-1254;250;25
3981;1000000.000000000000000;GS-1255;200;25
3982;1000000.000000000000000;GS-1256;200;25
3983;2500000.000000000000000;GS-1306;250;40
3984;360000.000000000000000;GS-2226;150;16
3985;520000.000000000000000;GS-2452;200;13
3986;9800000.000000000000000;GS-2797;700;20
3987;520000.000000000000000;GS-2454;200;13
3988;520000.000000000000000;GS-3190;200;13
3989;9800000.000000000000000;GS-2790;700;20
3990;9800000.000000000000000;GS-2791;700;20
3991;4680000.000000000000000;GS-2386;600;13
3992;4680000.000000000000000;GS-2388;600;13
3993;10880000.000000000000000;GS-2385;400;68
3994;2250000.000000000000000;GS-2142;300;25
3995;9800000.000000000000000;GS-2383;700;20
3996;2250000.000000000000000;GS-2384;300;25
3997;1170000.000000000000000;GS-2381;300;13
3998;9800000.000000000000000;GS-2382;700;20
3999;43520000.000000000000000;GS-2255;800;68
4000;97920000.000000000000000;GS-0981;1200;68
4001;2250000.000000000000000;GS-0979;300;25
4002;2250000.000000000000000;GS-0980;300;25
4003;2250000.000000000000000;GS-0983;300;25
4004;2250000.000000000000000;GS-0984;300;25
4005;11200000.000000000000000;GS-0988;400;70
4006;55080000.000000000000000;GS-2397;900;68
4007;93750.000000000000000;GS-2398;125;6
4008;4680000.000000000000000;GS-2399;600;13
4009;6120000.000000000000000;GS-2393;300;68
4010;93750.000000000000000;GS-2394;125;6
4011;6120000.000000000000000;GS-2395;300;68
4012;4680000.000000000000000;GS-2396;600;13
4013;2250000.000000000000000;GS-2753;300;25
4014;1000000.000000000000000;GS-0863;200;25
4015;2250000.000000000000000;GS-1522;300;25
4016;2250000.000000000000000;GS-0855;300;25
4017;2250000.000000000000000;GS-0985;300;25
4018;11200000.000000000000000;GS-0986;400;70
4019;13366336.000000000000000;GS-3824;457;64
4020;13366336.000000000000000;GS-7317;457;64
4021;23814400.000000000000000;GS-0577;610;64
4022;13366336.000000000000000;GS-0584;457;64
4023;5000000.000000000000000;GS-3355;500;20
4024;14175000.000000000000000;GS-4168;450;70
4025;30240000.000000000000000;GS-4159;600;84
4026;55080000.000000000000000;GS-0126;900;68
4027;4250000.000000000000000;GS-2177;250;68
4028;2720000.000000000000000;GS-2178;200;68
4029;250000.000000000000000;GS-2179;100;25
4030;250000.000000000000000;GS-2180;100;25
4031;4250000.000000000000000;GS-2184;250;68
4032;4250000.000000000000000;GS-2185;250;68
4033;250000.000000000000000;GS-2182;100;25
4034;55080000.000000000000000;GS-0127;900;68
4035;2720000.000000000000000;GS-2181;200;68
4036;2720000.000000000000000;GS-2183;200;68
4037;1000000.000000000000000;GS-1311;200;25
4038;1000000.000000000000000;GS-1312;200;25
4039;55080000.000000000000000;GS-1313;900;68
4040;4250000.000000000000000;GS-1308;250;68
4041;4250000.000000000000000;GS-1309;250;68
4042;680000.000000000000000;GS-1310;100;68
4043;4250000.000000000000000;GS-1314;250;68
4044;640000.000000000000000;GS-1771;200;16
4045;1000000.000000000000000;GS-1772;200;25
4046;640000.000000000000000;GS-1773;200;16
4047;640000.000000000000000;GS-2263;200;16
4048;640000.000000000000000;GS-1775;200;16
4049;55080000.000000000000000;GS-1648;900;68
4050;55080000.000000000000000;GS-1458;900;68
4051;55080000.000000000000000;GS-1459;900;68
4052;55080000.000000000000000;GS-1460;900;68
4053;55080000.000000000000000;GS-1646;900;68
4054;55080000.000000000000000;GS-2225;900;68
4055;55080000.000000000000000;GS-1494;900;68
4056;1562500.000000000000000;GS-1661;250;25
4057;25200000.000000000000000;GS-0122;600;70
4058;25200000.000000000000000;GS-0123;600;70
4059;56700000.000000000000000;GS-0130;900;70
4060;55080000.000000000000000;GS-0120;900;68
4061;56700000.000000000000000;GS-0131;900;70
4062;55080000.000000000000000;GS-0121;900;68
4063;2800000.000000000000000;GS-3460;200;70
4064;6300000.000000000000000;GS-7296;300;70
4065;2250000.000000000000000;GS-6395;300;25
4066;3360000.000000000000000;GS-7298;400;21
4067;11200000.000000000000000;GS-7332;400;70
4068;11200000.000000000000000;GS-7333;400;70
4069;13440000.000000000000000;GS-7334;400;84
4070;13440000.000000000000000;GS-7335;400;84
4071;11200000.000000000000000;GS-7336;400;70
4072;11200000.000000000000000;GS-7337;400;70
4073;11200000.000000000000000;GS-7338;400;70
4074;11200000.000000000000000;GS-7339;400;70
4075;2800000.000000000000000;GS-7340;200;70
4076;11200000.000000000000000;GS-7341;400;70
4077;11200000.000000000000000;GS-7342;400;70
4078;11200000.000000000000000;GS-7343;400;70
4079;11200000.000000000000000;GS-7344;400;70
4080;11200000.000000000000000;GS-7345;400;70
4081;2800000.000000000000000;GS-7346;200;70
4082;2800000.000000000000000;GS-7347;200;70
4083;11200000.000000000000000;GS-7348;400;70
4084;11200000.000000000000000;GS-7349;400;70
4085;11200000.000000000000000;GS-7350;400;70
4086;11200000.000000000000000;GS-7351;400;70
4087;11200000.000000000000000;GS-7352;400;70
4088;25200000.000000000000000;GS-7310;600;70
4089;2800000.000000000000000;GS-7311;200;70
4090;256000.000000000000000;GS-7312;80;40
4091;4375000.000000000000000;GS-7313;250;70
4092;13440000.000000000000000;GS-7314;400;84
4093;14175000.000000000000000;GS-7315;450;70
4094;640000.000000000000000;GS-1070;200;16
4095;720000.000000000000000;GS-1071;300;8
4096;2000000.000000000000000;GS-3458;200;50
4097;17000000.000000000000000;GS-3461;500;68
4098;840000.000000000000000;GS-7112;100;84
4099;840000.000000000000000;GS-7113;100;84
4100;55080000.000000000000000;GS-0845;900;68
4101;1000000.000000000000000;GS-1479;250;16
4102;1000000.000000000000000;GS-1481;250;16
4103;1000000.000000000000000;GS-1482;250;16
4104;160000.000000000000000;GS-1483;100;16
4105;1000000.000000000000000;GS-1484;250;16
4106;160000.000000000000000;GS-1487;100;16
4107;1000000.000000000000000;GS-1488;250;16
4108;360000.000000000000000;GS-1694;150;16
4109;160000.000000000000000;GS-1695;100;16
4110;160000.000000000000000;GS-1696;100;16
4111;360000.000000000000000;GS-1697;150;16
4112;360000.000000000000000;GS-1698;150;16
4113;360000.000000000000000;GS-1700;150;16
4114;360000.000000000000000;GS-1497;150;16
4115;360000.000000000000000;GS-1505;150;16
